ID,보증금,월세,전용면적,해당층,총층,방수,욕실수,총주차대수,관리비,중개사무소,제공플랫폼,허위매물여부,등록경과일,보증금월세비율,층비율,저층여부,고층여부,매물확인방식_서류확인,매물확인방식_전화확인,매물확인방식_현장확인,주차가능여부_가능,주차가능여부_불가능,방향_남동향,방향_남서향,방향_남향,방향_동향,방향_북동향,방향_북서향,방향_북향,방향_서향
TRAIN_0093,19.815687048152594,13.199326270390594,3.3325482949183005,4.0,5.0,2.0,1.0,1.791759469228055,0.0,143,0,1,306,747.2208384799287,0.8,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0094,18.99448117251355,12.873904582205107,3.3325482949183005,4.0,5.0,1.0,1.0,0.6931471805599453,2.70805020110221,59,1,0,184,455.12703813579964,0.8,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0095,18.86856657433426,13.081543466215237,2.9215473753646144,1.0,3.0,2.0,2.0,3.7376696182833684,2.70805020110221,32,0,0,213,326.04098741460956,0.3333333333333333,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0096,19.596254076843024,13.25339339419516,3.3325482949183005,3.0,5.0,2.0,1.0,1.0986122886681098,0.0,1,1,0,157,568.4200554034115,0.6,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TRAIN_0097,18.65575287403699,10.308985993422082,3.469790173127767,6.0,8.0,1.0,1.0,2.833213344056216,1.791759469228055,32,3,0,414,4216.52611579614,0.75,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0098,18.936493915199545,12.206077645517674,3.519868911379654,3.0,3.0,1.0,1.0,3.7376696182833684,0.0,32,0,0,123,837.4958125209374,1.0,1,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0099,19.091070942504786,11.51293546492023,3.687878953780353,3.0,14.0,1.0,1.0,3.5263605246161616,2.3978952727983707,32,0,0,359,1954.980450195498,0.21428571428571427,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0100,16.906553056777135,11.695255355062795,3.4333418349887226,7.0,8.0,2.0,1.0,1.9459101490553132,0.0,265,0,0,131,183.33180556828694,0.875,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0101,16.906553056777135,13.081543466215237,3.893247850101812,3.0,5.0,2.0,1.0,1.6094379124341003,0.0,19,0,0,134,45.83323784742115,0.6,1,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0102,19.786772400305757,11.918397239722838,2.917770732084279,4.8484030589293745,16.0,1.0,1.0,3.5553480614894135,2.3978952727983707,136,0,0,183,2613.3159112272583,0.3030251911830859,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0103,19.638556456405873,12.388398368982115,3.130263166511597,6.0,6.0,1.0,1.0,3.4965075614664802,0.0,32,5,0,372,1408.327465302228,1.0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_0104,18.464697638938517,11.849404844423074,3.3727979071404572,1.0,12.0,1.0,1.0,3.7376696182833684,2.302585092994046,32,0,0,4,746.4232398340012,0.08333333333333333,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_0105,19.789320172378066,13.353476685668044,3.130263166511597,4.0,6.0,1.0,1.0,2.1972245773362196,2.3978952727983707,247,1,0,112,623.8085336372482,0.6666666666666666,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0106,16.341239282272525,13.060490101343552,3.3325482949183005,4.8484030589293745,7.0,2.0,1.0,1.791759469228055,2.70805020110221,176,0,1,338,26.59568809428065,0.6926290084184821,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0107,18.112795977788508,12.100717685412471,3.5843519247600018,3.0,8.0,1.0,1.0,3.9318256327243257,1.791759469228055,32,0,0,322,408.3310648274176,0.375,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0108,18.742764250367856,13.199326270390594,3.0544727685765913,8.0,9.0,1.0,1.0,3.1780538303479458,1.9459101490553132,32,1,0,556,255.55508230540315,0.8888888888888888,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0109,18.139643227464287,13.081543466215237,2.917770732084279,2.0,3.0,2.0,1.0,3.332204510175204,0.0,32,0,0,436,157.29133897637712,0.6666666666666666,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0110,18.234351177809064,13.3374763699232,3.3325482949183005,3.0,4.0,2.0,1.0,1.3862943611198906,0.0,45,11,0,143,133.87075182136803,0.75,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_0111,16.906553056777135,12.873904582205107,3.0363942552728806,2.0,7.0,1.0,1.0,3.0602352018030174,1.6094379124341003,10,0,0,194,56.41011176894418,0.2857142857142857,1,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0112,19.739766358052602,10.819798284210286,3.3325482949183005,5.0,11.0,1.0,1.0,0.6931471805599453,2.6390573296152584,191,0,0,87,7479.85040299194,0.45454545454545453,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0113,19.782938529804834,12.577639650232573,3.3325482949183005,3.0,4.0,1.0,1.0,0.6931471805599453,0.0,161,2,0,132,1346.547080872135,0.75,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0114,18.28141868811311,12.793862088206213,3.34109345759245,8.0,11.0,1.0,1.0,3.295836866004329,1.791759469228055,32,1,0,309,241.66599537223507,0.7272727272727273,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0115,18.918421134248728,11.608244735642321,3.492256112609122,4.0,6.0,2.0,1.0,1.6094379124341003,2.302585092994046,105,4,0,80,1495.4409505368133,0.6666666666666666,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0116,18.071123281966894,13.235693848424024,2.990719731730447,2.0,8.0,1.0,1.0,1.6094379124341003,2.302585092994046,292,0,0,72,125.89263233458512,0.25,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0117,16.300417291085605,12.468440756144114,2.972463646614637,14.0,21.0,1.0,1.0,4.700480365792417,2.3978952727983707,146,0,1,288,46.153668639736004,0.6666666666666666,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_0118,16.213405921671733,13.51440681653079,3.2767673032839784,4.8484030589293745,7.0,1.0,1.0,0.6931471805599453,0.6931471805599453,250,0,1,318,14.864844777236787,0.6926290084184821,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0119,16.648723960844016,13.429849547739444,3.142858338444285,6.0,6.0,1.0,1.0,3.332204510175204,1.791759469228055,32,1,0,159,24.999963235348183,1.0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0120,15.520258832020865,12.847929163278053,3.3120018028576843,4.0,6.0,1.0,1.0,1.3862943611198906,0.6931471805599453,58,1,0,36,14.47364612198389,0.6666666666666666,0,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0121,18.425668295413654,13.487007879880162,3.3325482949183005,3.0,4.0,2.0,1.0,3.0602352018030174,0.0,122,2,0,99,139.58313946786186,0.75,1,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0122,17.216707972959764,13.487007879880162,3.0349529867072724,5.0,8.0,1.0,1.0,1.791759469228055,0.6931471805599453,103,0,0,69,41.66660879637667,0.625,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0123,18.86536657162407,11.849404844423074,3.3325482949183005,2.0,3.0,1.0,1.0,3.0602352018030174,0.0,274,3,0,195,1114.2777551588918,0.6666666666666666,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0124,18.849211131506184,12.577639650232573,2.989714201228428,4.0,19.0,1.0,1.0,3.258096538021482,0.0,32,0,0,362,529.3085196257944,0.21052631578947367,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0125,19.773935253578035,11.982935344196433,3.3325482949183005,4.8484030589293745,4.0,2.0,1.0,3.0602352018030174,0.0,73,3,0,82,2418.734882906982,1.2121007647323436,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0126,18.774852564690523,13.017005083966255,3.570658822726505,2.0,2.0,1.0,1.0,3.091042453358316,0.6931471805599453,32,3,0,265,316.6659629645267,1.0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0127,18.951309000896888,13.017005083966255,3.3325482949183005,3.0,5.0,2.0,1.0,1.6094379124341003,2.1972245773362196,286,5,0,142,377.7769382734705,0.6,1,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0128,18.05683732492351,12.206077645517674,3.3325482949183005,3.0,5.0,2.0,1.0,0.6931471805599453,1.6094379124341003,139,3,1,229,347.49826250868745,0.6,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0129,19.719509082019492,12.923914877701906,3.305053521109253,3.0,7.0,1.0,1.0,1.6094379124341003,1.791759469228055,54,2,0,173,893.9002587798566,0.42857142857142855,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TRAIN_0130,16.759949589762293,13.017005083966255,3.3325482949183005,2.0,4.0,2.0,1.0,3.0602352018030174,1.3862943611198906,41,9,0,217,42.22212839527023,0.5,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0131,18.788790072437177,11.849404844423074,3.3325482949183005,4.8484030589293745,3.0,2.0,1.0,3.0602352018030174,0.0,104,0,0,30,1032.1354847465375,1.6161343529764582,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0132,19.05195252611337,12.644330802262578,3.2304090606818736,4.0,11.0,1.0,1.0,3.5553480614894135,2.1972245773362196,32,0,0,389,606.4496566140109,0.36363636363636365,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0133,17.05418904934434,13.51440681653079,3.7164946211469094,4.8484030589293745,6.0,1.0,1.0,1.0986122886681098,2.3978952727983707,78,0,0,61,34.45941289268528,0.8080671764882291,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0134,19.811962649070857,11.918397239722838,3.7848712197676626,5.0,10.0,2.0,1.0,2.995732273553991,0.0,165,2,0,95,2679.9821334524436,0.5,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0135,19.823094489412163,13.28787951079572,3.506757877322648,4.0,6.0,2.0,1.0,0.6931471805599453,1.9459101490553132,203,0,1,347,688.9818830815541,0.6666666666666666,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0136,18.72078534381011,11.156264806643742,3.3325482949183005,4.0,6.0,1.0,1.0,3.0602352018030174,2.995732273553991,42,0,1,318,1928.5438779446008,0.6666666666666666,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0137,18.1462439114085,13.217675375388819,3.0363942552728806,2.0,5.0,1.0,1.0,3.0602352018030174,1.791759469228055,62,0,0,178,138.18156694260557,0.4,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0138,19.71128985768888,13.060490101343552,3.5496173867804286,3.0,7.0,2.0,1.0,3.0602352018030174,2.3978952727983707,17,7,0,99,773.4026097816813,0.42857142857142855,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0139,18.488339401771974,13.038983942375959,3.3325482949183005,2.0,6.0,1.0,1.0,3.0602352018030174,0.0,218,1,0,196,232.60818998219568,0.3333333333333333,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0140,18.379858759848776,12.873904582205107,3.3325482949183005,2.0,3.0,2.0,1.0,0.6931471805599453,0.0,89,4,0,106,246.15321499175644,0.6666666666666666,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TRAIN_0141,18.30414693893237,12.899222326086994,2.917770732084279,4.0,5.0,1.0,1.0,1.0986122886681098,2.3978952727983707,113,0,0,82,222.49944375139063,0.8,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0142,18.478949661510303,13.017005083966255,2.917770732084279,9.0,21.0,1.0,1.0,5.476463551931511,2.70805020110221,224,6,0,95,235.55503209992867,0.42857142857142855,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0143,17.147715103853763,13.060490101343552,3.3325482949183005,4.8484030589293745,6.0,2.0,1.0,1.6094379124341003,1.3862943611198906,3,4,0,135,59.574341331188656,0.8080671764882291,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TRAIN_0144,16.454567959008102,12.429220196836383,3.3325482949183005,2.0,3.0,2.0,1.0,3.0602352018030174,0.0,242,3,0,85,55.999776000896,0.6666666666666666,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0145,15.894952224644102,10.819798284210286,3.4326960487215263,9.0,9.0,2.0,1.0,0.6931471805599453,2.3978952727983707,275,1,0,137,159.99680006399873,1.0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0146,19.08078807560207,12.847929163278053,3.3446270301737613,1.0,2.0,1.0,1.0,2.8903717578961645,2.302585092994046,32,1,0,106,509.209186291615,0.5,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0147,18.855704660774567,11.289794413577894,2.917770732084279,7.0,7.0,1.0,1.0,1.6094379124341003,1.791759469228055,224,6,1,206,1931.225859676754,1.0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0148,18.049617077054286,12.873904582205107,3.3877743613300146,2.0,3.0,2.0,1.0,3.0602352018030174,0.0,143,0,0,152,176.92262327532492,0.6666666666666666,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TRAIN_0149,19.606998616093016,12.873904582205107,3.6926224403927708,10.0,16.0,2.0,2.0,0.6931471805599453,0.0,32,0,0,499,839.7414365604191,0.625,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0150,17.216707972959764,12.676079399771027,3.402529826895934,4.0,4.0,1.0,1.0,1.9459101490553132,1.0986122886681098,32,0,0,438,93.74970703216553,1.0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0151,18.819456870621142,12.577639650232573,3.4496700351129332,10.0,19.0,2.0,1.0,1.6094379124341003,2.0794415416798357,32,1,0,487,513.7913317540284,0.5263157894736842,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0152,15.830413711839864,12.04355959836804,3.4394560937792455,3.0,4.0,1.0,1.0,3.784189633918261,2.3978952727983707,32,1,0,95,44.11738754477915,0.75,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0153,18.933504376369054,12.847929163278053,3.3325482949183005,4.8484030589293745,8.052545155993432,1.3780788177339902,1.0345110928512735,0.6931471805599453,0.0,163,3,0,186,439.47252770387445,0.602095730605218,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0154,16.166885910365842,13.199326270390594,3.0363942552728806,4.8484030589293745,3.0,1.0,1.0,3.0602352018030174,0.0,202,0,0,117,19.444408436280675,1.6161343529764582,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0155,19.078200752050506,13.017005083966255,2.917770732084279,4.0,4.0,1.0,1.0,0.6931471805599453,1.0986122886681098,152,0,0,69,428.8879358045871,1.0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0156,15.894952224644102,12.154784614286667,3.3703944725071104,2.0,3.0,2.0,1.0,3.0602352018030174,2.833213344056216,152,0,1,605,42.105041552412885,0.6666666666666666,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_0157,16.733281344102608,12.847929163278053,2.917770732084279,5.0,6.0,2.0,1.0,3.0602352018030174,2.302585092994046,170,1,0,76,48.68408241030944,0.8333333333333334,0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0158,18.812722838485147,12.847929163278053,3.486763269991802,2.0,2.0,2.0,1.0,0.6931471805599453,1.3862943611198906,32,1,0,419,389.47265928247555,1.0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_0159,16.906553056777135,12.765691290604371,2.917770732084279,12.0,15.0,1.0,1.0,2.302585092994046,1.9459101490553132,32,2,0,313,62.85696326581924,0.8,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TRAIN_0160,16.213405921671733,13.321215875492413,3.3325482949183005,5.0,5.0,2.0,1.0,1.9459101490553132,0.0,18,3,1,162,18.03275732334865,1.0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0161,18.845948485892656,11.849404844423074,3.4638591427868666,7.0,20.0,2.0,2.0,2.833213344056216,0.0,32,2,0,510,1092.8493367904514,0.35,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0162,18.86856657433426,12.429220196836383,3.3325482949183005,3.0,4.0,2.0,1.0,3.0602352018030174,1.3862943611198906,170,1,0,86,625.997496010016,0.75,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0163,18.667540829696392,12.793862088206213,3.3325482949183005,2.0,5.0,1.0,1.0345110928512735,0.6931471805599453,0.0,216,3,0,154,355.55456790397807,0.4,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TRAIN_0164,17.073607134447293,12.706850963741102,3.2872818575322613,5.0,8.0,1.0,1.0,1.9459101490553132,0.0,106,2,1,275,78.78764003745444,0.625,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0165,19.82186372002906,12.676079399771027,3.0666566118906897,5.0,10.0,1.0,1.0,3.1354942159291497,0.0,32,0,0,370,1268.74603516864,0.5,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_0166,18.826145858727198,13.527829818844937,3.8234103470715426,5.0,6.0,2.0,1.0,1.6094379124341003,2.8903717578961645,224,6,1,306,199.99973333368888,0.8333333333333334,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0167,18.92448175882369,13.102162710901053,3.6336309798834576,2.0,3.0,1.0,1.0,1.3862943611198906,2.772588722239781,32,0,0,444,337.7544127460964,0.6666666666666666,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0168,18.849211131506184,11.608244735642321,2.97756830292632,5.0,20.0,1.0,1.0,1.3862943611198906,2.1972245773362196,32,0,0,539,1395.441859619458,0.25,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0169,16.648723960844016,12.676079399771027,3.3325482949183005,4.0,5.0,1.0,1.0,1.0986122886681098,1.6094379124341003,106,2,0,75,53.1248339848938,0.8,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0170,19.638556456405873,12.54254845357358,3.5109482456212744,9.0,11.0,1.0,1.0,3.828641396489095,2.302585092994046,32,11,0,463,1207.1385459337646,0.8181818181818182,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0171,16.341239282272525,13.429849547739444,3.4651107074058083,1.0,19.0,2.0,1.0,1.0986122886681098,1.3862943611198906,32,1,0,285,18.382325908344253,0.05263157894736842,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0172,18.71707476444111,12.429220196836383,3.3325482949183005,4.0,6.0,2.0,1.0,3.0602352018030174,1.3862943611198906,182,1,0,97,537.997848008608,0.6666666666666666,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TRAIN_0173,19.746428607860263,13.369225017834633,3.535145354171894,8.0,18.0,1.0,1.0,1.0986122886681098,0.0,32,0,0,158,588.2803308119832,0.4444444444444444,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TRAIN_0174,18.971688163114877,10.819798284210286,3.7343307170178535,3.0,6.0,2.0,1.0,3.0602352018030174,2.302585092994046,203,0,0,61,3469.9306013879723,0.5,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0175,18.50685844936773,12.923914877701906,3.4239368686316447,4.8484030589293745,7.0,2.0,1.0,0.6931471805599453,0.6931471805599453,59,1,0,246,265.8530101146095,0.6926290084184821,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0176,19.803218058703955,13.369225017834633,3.7052448082002005,3.0,5.0,2.0,1.0,1.791759469228055,2.772588722239781,251,3,0,59,622.6552771011295,0.6,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0177,18.46947091764561,12.301387370778713,3.3951793093365925,5.0,6.0,1.0,1.0,2.0794415416798357,2.4849066497880004,32,2,0,124,477.27055786110066,0.8333333333333334,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0178,18.829473648797723,13.199326270390594,3.475376779836407,14.0,19.0,2.0,2.0,3.4965075614664802,2.302585092994046,32,1,0,294,278.70318758668964,0.7368421052631579,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0179,16.88356353960952,11.695255355062795,3.3786108829893595,6.0,9.0,2.0,1.0,1.9459101490553132,2.302585092994046,194,0,0,190,179.16517362355313,0.6666666666666666,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0180,18.896914929159916,11.289794413577894,3.3325482949183005,2.0,3.0,1.0,1.0,3.0602352018030174,0.0,126,4,0,140,2012.4748440644491,0.6666666666666666,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0181,18.985994558684244,13.038983942375959,3.3325482949183005,2.0,4.0,1.0,1.0,3.0602352018030174,0.0,69,3,0,89,382.60786389594807,0.5,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0182,18.951309000896888,13.321215875492413,3.0666566118906897,4.8484030589293745,6.0,1.0,1.0,1.9459101490553132,3.044522437723423,73,0,1,563,278.68806772447914,0.8080671764882291,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_0183,19.739766358052602,12.100717685412471,3.4333418349887226,4.0,7.0,2.0,1.0,3.091042453358316,2.772588722239781,117,4,0,125,2077.76623463203,0.5714285714285714,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0184,18.92448175882369,13.017005083966255,3.3325482949183005,2.0,4.0,2.0,1.0,3.0602352018030174,0.0,84,3,0,171,367.7769604956433,0.5,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0185,18.812722838485147,12.948012371209098,3.610647605844363,2.0,3.0,2.0,1.0,3.0602352018030174,0.0,101,2,0,57,352.3801133806824,0.6666666666666666,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0186,18.464697638938517,11.982935344196433,3.37314078387963,4.0,7.0,2.0,1.0,2.3978952727983707,2.0794415416798357,3,4,0,187,653.1209179942625,0.5714285714285714,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0187,19.683394046129756,12.506180941677357,3.3325482949183005,2.0,4.0,1.0,1.0,3.0602352018030174,0.0,245,1,0,33,1309.2544101688513,0.5,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
